number,summary,milestone,reporter,assigned_to_name,assigned_to_id,priority,status,completed_date,due_date,created_on,work_remaining,project,worked_hours,total_worked_hours,sum_of_child_estimates,plan_level,estimate,total_work_remaining,description,updated_at,last_status_or_milestone_change,tag_names,visible_in_client_view,days_from_created_on,days_from_last_update,days_from_status_change,days_from_completed,Fixed in,known since,Planned for release,type of feature
1049,Check errors are logged in database as well as log file,Archived: Release 2.0 prototype,Chris Richter (d4oZSslSur3R7LeJe5aVNr),,,Normal,Test,Not Completed,,2013-12-12,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,May be only logging if config option is set.,2014-04-15,2014-04-15,,false,1372 days,1248 days,1248 days,,,,2.0-alpha1,
1273,Possible race condition on integrity check,Release 2.0-alpha,Jørn Åne (c9JOC0LeOr5BTmacwqEsg8),,,Normal,New,Not Completed,,2016-02-05,0.0,FileSender,0.0,0.0,3.0,-,3.0,0.0,"I got this non-reproducable bug once. Upon upload, I get the error that the integrity check failed. PHP logs tell me that the file doesn't exsit, while <code>ls</code> tells me that it does, so this may be a race condition?

Logs follow:

*Apache* 
<pre><code>
[Thu Feb 04 11:02:34 2016] [error] [client 192.0.2.100] PHP Warning:  filesize(): stat failed for /usr/local/filesender/filesender-2.0/files/642b0dad-d326-96bf-d0cf-4d1285f652ef in /usr/local/filesender/filesender-2.0/classes/storage/StorageFilesystem.class.php on line 371, referer: https://qtest.filesender.org/filesender20/?s=upload
</code></pre>

*FileSender*
<pre><code>
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException exception uid:56b321ba9ed9e] file_integrity_check_failed
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #0 [internal function]: StorageFilesystem::completeFile(Object(File))
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #1 /usr/local/filesender/filesender-2.0/classes/storage/Storage.class.php(172): call_user_func('StorageFilesyst...', Object(File))
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #2 /usr/local/filesender/filesender-2.0/classes/data/File.class.php(216): Storage::completeFile(Object(File))
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #3 /usr/local/filesender/filesender-2.0/classes/rest/endpoints/RestEndpointFile.class.php(303): File->complete()
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #4 [internal function]: RestEndpointFile->put('2')
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #5 /usr/local/filesender/filesender-2.0/classes/rest/RestServer.class.php(211): call_user_func_array(Array, Array)
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #6 /usr/local/filesender/filesender-2.0/www/rest.php(37): RestServer::process()
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException trace uid:56b321ba9ed9e] #7 {main}
[2016-02-04 10:02:34] [rest:error] [user USERNAME] [FileIntegrityCheckFailedException details uid:56b321ba9ed9e] Expected size was 60365 but size on disk is
</code></pre>

*Filesystem*
<pre><code>
# ls -l /usr/local/filesender/filesender-2.0/files/642b0dad-d326-96bf-d0cf-4d1285f652ef
-rw-r--r-- 1 www-data www-data 60365 Feb  4 11:02 /usr/local/filesender/filesender-2.0/files/642b0dad-d326-96bf-d0cf-4d1285f652ef
</code></pre>
",2016-02-10,2016-02-05,,false,587 days,582 days,587 days,,,,,
1046,trigger To: address prettyfier code on enter in To: field,Archived: Release 2.0 prototype,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,Normal,Test,Not Completed,,2013-11-05,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Currently To: address prettification only is triggered when you tab to another field.  Would be good to also trigger that on pressing ""enter"".",2013-11-23,2013-11-23,,false,1409 days,1391 days,1391 days,,,,2.0-alpha1,
1269,Bug: Mb should be MB and when using bits/s the units should be correct,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,Accepted,Not Completed,,2016-01-06,0.0,FileSender,0.0,0.0,2.0,-,1.0,0.0,"Units are currently typically in megabits, gigabits etc. for filesize.  That should be megabytes etc.

In the upload speedometer when using ""display bits per second"" = false, the unit is currently also Mb/s.  Should be MB/s  When display_bits_per_second the unit should be in Mb/s.",2016-02-08,2016-02-08,,false,617 days,584 days,584 days,,,,,
1270,Bug: Downloading a ZIP does not include very small files,Release 2.0-alpha,Jørn Åne (c9JOC0LeOr5BTmacwqEsg8),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,New,Not Completed,,2016-01-12,0.0,FileSender,0.0,0.0,2.0,-,1.0,0.0,"When uploading two files where one is very large >6GB and one very small <1MB, the upload succeeds.
Then, when downloading both files as one ZIP file, the ZIP file will only contain the larger file.

More specifically, I tried downloading OS X El Capitan, and I uploaded both files in the Contents/SharedSupport folder.",2016-02-08,2016-01-12,,false,611 days,584 days,611 days,,,,,
1045,2.0: Error message required when HTML5/Terasender upload javascript can no longer read file,Archived: Release 2.0 prototype,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2013-11-05,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Ticket already exists for 1.6 release, #999.  Plan is to fix in 2.0 and backport if appropriate to 1.6. Please discuss details with Chris.",2014-03-16,2013-11-05,,false,1409 days,1278 days,1409 days,,,,2.0-alpha1,
1322,Prevent spurious whitespace in config.php to cause mishaps,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,In Progress,Not Completed,,2017-02-15,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2017-02-15,2017-02-15,,false,211 days,211 days,211 days,,,,,
1044,2.0: The customCSS option,Archived: Release 2.0 prototype,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,QTest,Not Completed,,2013-11-05,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Ticket already exists as #892, deferred for the 1.6 release.  Idea is to fix this in 2.0 (most of the fix is already there I bleieve in trunk) and backport solution to 1.6 if appropriate.

Please discuss details with Chris, as with the other ""fix these 1.6 deferred problems in 2.0"" tickets :)",2014-02-25,2014-02-25,,false,1409 days,1297 days,1297 days,,,,2.0-alpha1,
1321,Security: insufficient input validation,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,In Progress,Not Completed,,2017-02-14,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,,2017-02-14,2017-02-14,,false,212 days,212 days,212 days,,,,1.6.2,
1043,in 2.0: Modify session validity check on upload to allow for very long uploads,Archived: Release 2.0 prototype,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,New,Not Completed,,2013-11-05,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Ticket exists in for 1.6 (deferred), see #905.  Idea is to try and fix this in 2.0 and backport if possible.",2014-03-16,2013-11-05,,false,1409 days,1278 days,1409 days,,,,2.0-alpha1,
1305,Hanging Flash uploads of large (free memory dependent) files on Mac,Release 1.6,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,High,Known issue,2016-02-26,,2016-02-26,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"Duplicate from versoin 1.5  See related ticket.

When trying to upload files nearing the 2G limit (1900 to 2047 MB) it looks like Flash (?) runs out of memory. With FF the browser crashes, with Opera the progress popup appears but nothing happens (also no network activity). Also Cancel doesn't work and reloading the page will crash Opera also. Selecting a somewhat smaller file (in my case 1536 MB) results with both browsers in a period of disk read activity (and the spinning ball in FF) after which the upload actually starts. 

This looks like Flash (?) tries to read the complete file into memory which may or may not be available. Can this be made less memory hungry? 

Seen on Mac OS 10.5.8 with Flash 10.3.183.5 and FF 3.6.19 and Opera 11.50. MacBook 5.1 with 4G RAM.",2016-02-26,2016-02-26,,false,566 days,566 days,566 days,566 days,,,,
1042,fix session id in temporary terasender chunk names,Archived: Release 2.0 prototype,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Vegard Polden,aTWq58rMCr4ysmacwqjQXA,Normal,Invalid,2014-03-16,,2013-11-05,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"This is already a 1.6.1 ticket, #903, see there for details.  Idea is to see if this can be fixed properly in 2.0 and if yes, backport it to 1.6.1.",2014-03-16,2014-03-16,,false,1409 days,1278 days,1278 days,1278 days,,,2.0-alpha1,
1262,1.6.1 bugfix release,Release 1.6,Xander Jansen (bkpnJ4jEWr37jceJe5afGb),Xander Jansen,bkpnJ4jEWr37jceJe5afGb,Normal,Fixed,2015-12-30,,2015-12-30,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,Placeholder ticket for 1.6.1 bugfix release,2015-12-30,2015-12-30,,false,624 days,624 days,624 days,624 days,,,1.6.1,code enhancement
1267,Reconsider default limit on #files per transfer,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,New,Not Completed,,2016-01-06,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Experience shows a transfer limit of 30 files is not enough.  We need a better reasonable default.  We need to assess whether there is a reason this can't be unlimited.

Practical limits: 
- table of contents in download zip file of 2^64 files (64 bit offset) 
- maximum number of records in SQL table
-most likely a practical limit in the file selection box, probably ""over a few 1000"" because we would be creating a lot of HTML nodes.  The page would be sloooooow.

Probably not a problem to setting it to 2000, over that may have implications for memory use.

We will configure a default file limit of 2000 per transfer",2016-02-08,2016-01-06,,false,617 days,584 days,617 days,,,,,
1027,Display avg upload speed in Mbit/s rather than MB/s,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),,,Normal,Test,Not Completed,,2013-10-28,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Suggested by Guido, the idea is that the average user will be more familiar with ""megabits per second"" as it is what is typically used to represent broadband speeds. ",2014-03-25,2014-03-25,,false,1417 days,1269 days,1269 days,,,,,
1256,Browse button issue for automated testing with Flash,Release 1.6,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),,,Normal,Known issue,2015-12-03,,2015-12-03,0.0,FileSender,0.0,0.0,0.0,-,0.0,0.0,"When I try to create or run a Selenium-IDE script with a Firefox browser using Flash only (FF 3.6.21 on Mac OSX 10.4.11), Selenium does not recognise when I click on the ""Browse"" button, or activate the ""Browse"" button using a script I had already created using an HTML5 browser (FF 6.0 on Mac OSX 10.6.8). Both macs are running Flash 10.3.183.5. Could this be associated with the fact that the filepath field is absent in the Flash version of FileSender?",2015-12-03,2015-12-03,,false,651 days,651 days,651 days,651 days,,,remains a known defficiency in 1.5,
1261,Basic upload resume,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,New,Not Completed,,2015-12-11,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"Etienne,

I just tested a 200 GB upload, my laptop crashed for some non-related reason (I hope) about 5GB before the upload was done.  After I waited about 4 hours for the 195 GB to complete it was rather frustrating to start again from scratch especially considering we have basic upload resume in version 1.6 ;)

Basic upload resume should be part of version 2.0 as well.  If you as a user select the exact same files as you had before the crash it should be possible to simply resume the upload.  I think most of the under-the-hood feature is already there?  Your comments please :)",2016-01-20,2015-12-11,,false,643 days,603 days,643 days,,,,,
1266,Bug: Time zone not honoured in audit log,Release 2.0-alpha,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),etiennemeleard,dgRDGuZ4ar478MacwqEsg8,Normal,Accepted,Not Completed,,2016-01-06,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"I noticed today that the time in the audit log seems to not honour the timezone.  In a test upload I did today it is one hour behind our current time, both in the email and in the web UI. 

 In the config I did specify:
$config['Default_TimeZone'] = 'Europe/Oslo';

Etienne, can you look into this?



",2016-02-08,2016-01-20,,false,617 days,584 days,603 days,,,,,
1026,Changes to admin.php,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Low,New,Not Completed,,2013-10-25,0.0,FileSender,0.0,0.0,3.0,-,3.0,0.0,"In connection with a technical overhaul of the admin panel (new table layout, bug fixes), it would be convenient to discuss and rethink any changes to the information that the admin panel contains in 2.0. E.g. representation of multi-file transactions, email settings or more sophisticated statistics.

Discussion appreciated.",2014-03-16,2013-10-25,,false,1420 days,1278 days,1420 days,,,,,
1255,# Appearing in Browser Tabs and Browser Title,Release 1.6,Jan Meijer (dPS9kyuyur3zYrab7jnrAJ),Wendy Mason,aNSALiyQSr3482eJe5cbCb,Normal,Known issue,2015-12-03,,2015-12-03,0.0,FileSender,0.0,0.0,1.0,-,1.0,0.0,"When pressing a button - some cases show a # symbol in the Browser Title or the Browser Tab title. 
This is cause by either Flash or Jquery adding a history record to the browser recording a user interaction so that a user can use the back button to ""go back"".

In many cases we use 'onclick' as part of a href and leave the href as url=""#"".
For consistency - any location that uses a javascript call that does not require the user to have the option of a back button will need the href replaced with a div.

",2015-12-03,2015-12-03,,false,651 days,651 days,651 days,651 days,,,,
1025,Security code for downloads,Archived: Release 2.0 prototype,Vegard Polden (aTWq58rMCr4ysmacwqjQXA),Jan Meijer,dPS9kyuyur3zYrab7jnrAJ,Normal,Deferred,Not Completed,,2013-10-25,0.0,FileSender,0.0,0.0,3.0,-,3.0,0.0,"Allow uploader to optionally specify a security code for transactions, which will need to be entered by the downloader in order to download the files. Three invalid attempts should ""lock"" the download until it is reopened by uploader. 

Might need anti-spambot measures?",2014-03-26,2014-03-26,,false,1420 days,1268 days,1268 days,,,,,
